Desired angle	Error angle	Angle	Position	Average angle velocity	Average rail velocity	Motor output	Time
0.23	-0.77	1.00	-4331	0.0000000000	-1.8222222222	-102.00	7341
0.23	-0.77	1.00	-4337	0.0000000000	-1.4777777778	-104.00	7351
0.23	0.23	0.00	-4326	-0.0111111111	-1.2333333333	192.00	7361
0.23	1.23	-1.00	-4319	-0.0222222222	-1.2333333333	227.00	7371
0.23	1.23	-1.00	-4349	-0.0111111111	-1.6666666667	155.00	7381
0.23	0.23	0.00	-4403	0.0000000000	-2.2777777778	-139.00	7391
0.23	-0.77	1.00	-4456	0.0222222222	-2.6777777778	-173.00	7401
0.23	-0.77	1.00	-4484	0.0111111111	-2.5888888889	-100.00	7411
0.23	0.23	0.00	-4486	-0.0111111111	-2.0888888889	196.00	7421
0.23	0.23	0.00	-4483	-0.0111111111	-1.6888888889	121.00	7431
0.23	1.23	-1.00	-4497	-0.0222222222	-1.7777777778	231.00	7441
0.23	0.23	0.00	-4536	0.0000000000	-2.3222222222	-138.00	7451
0.23	-0.77	1.00	-4583	0.0222222222	-2.9222222222	-172.00	7461
0.23	0.23	0.00	-4619	0.0111111111	-3.0111111111	198.00	7471
0.23	-0.77	1.00	-4633	0.0111111111	-2.5666666667	-174.00	7481
0.23	0.23	0.00	-4642	-0.0111111111	-2.0777777778	197.00	7491
0.23	0.23	0.00	-4648	-0.0111111111	-1.8222222222	123.00	7501
0.23	0.23	0.00	-4673	0.0000000000	-2.0777777778	123.00	7511
0.23	0.23	0.00	-4703	0.0000000000	-2.4333333333	124.00	7521
0.23	0.23	0.00	-4733	0.0111111111	-2.6222222222	125.00	7531
0.23	0.23	0.00	-4764	0.0000000000	-2.5333333333	125.00	7541
0.23	0.23	0.00	-4800	-0.0111111111	-2.4222222222	126.00	7551
0.23	0.23	0.00	-4835	0.0000000000	-2.3888888889	127.00	7561
0.23	0.23	0.00	-4872	-0.0111111111	-2.6444444444	127.00	7571
0.23	0.23	0.00	-4913	0.0000000000	-3.0111111111	127.00	7581
0.23	-0.77	1.00	-4954	0.0111111111	-3.4000000000	-170.00	7591
0.23	-0.77	1.00	-4985	0.0111111111	-3.4666666667	-97.00	7601
0.23	-0.77	1.00	-4997	0.0111111111	-3.2777777778	-99.00	7611
0.23	0.23	0.00	-4992	0.0000000000	-2.8777777778	197.00	7621
0.23	1.23	-1.00	-4985	-0.0111111111	-2.4666666667	232.00	7631
0.23	1.23	-1.00	-5019	-0.0111111111	-2.4222222222	160.00	7641
0.23	0.23	0.00	-5077	0.0000000000	-2.6888888889	-134.00	7651
0.23	0.23	0.00	-5134	0.0000000000	-2.9111111111	130.00	7661
0.23	0.23	0.00	-5172	0.0000000000	-2.8777777778	130.00	7671
0.23	0.23	0.00	-5206	-0.0111111111	-2.7888888889	131.00	7681
0.23	0.23	0.00	-5252	-0.0111111111	-2.9555555556	132.00	7691
0.23	0.23	0.00	-5296	-0.0111111111	-3.3111111111	132.00	7701
0.23	0.23	0.00	-5344	0.0000000000	-3.9000000000	132.00	7711
0.23	0.23	0.00	-5390	0.0111111111	-4.4888888889	133.00	7721
0.23	-0.77	1.00	-5442	0.0222222222	-4.7000000000	-164.00	7731
0.23	-0.77	1.00	-5483	0.0111111111	-4.5111111111	97.00	7741
0.23	-0.77	1.00	-5508	0.0111111111	-4.1666666667	95.00	7751
0.23	0.23	0.00	-5520	0.0000000000	-3.8555555556	202.00	7761
0.23	0.23	0.00	-5550	0.0000000000	-3.8333333333	128.00	7771
0.23	0.23	0.00	-5594	0.0000000000	-3.8000000000	129.00	7781
0.23	-0.77	1.00	-5640	0.0111111111	-3.8222222222	-168.00	7791
0.23	-0.77	1.00	-5673	0.0111111111	-3.6666666667	-95.00	7801
0.23	-0.77	1.00	-5689	0.0111111111	-3.3333333333	-98.00	7811
0.23	0.23	0.00	-5696	-0.0111111111	-2.8333333333	198.00	7821
0.23	0.23	0.00	-5694	-0.0111111111	-2.3555555556	124.00	7831
0.23	0.23	0.00	-5720	-0.0111111111	-2.3555555556	125.00	7841
0.23	1.23	-1.00	-5748	-0.0111111111	-2.5333333333	234.00	7851
0.23	0.23	0.00	-5790	0.0000000000	-2.6555555556	-135.00	7861
0.23	0.23	0.00	-5840	0.0000000000	-2.7333333333	129.00	7871
0.23	-0.77	1.00	-5886	0.0000000000	-2.7333333333	-168.00	7881
0.23	-0.77	1.00	-5921	0.0000000000	-2.7555555556	-95.00	7891
0.23	0.23	0.00	-5930	-0.0111111111	-2.6777777778	201.00	7901
0.23	-0.77	1.00	-5936	0.0111111111	-2.6666666667	-171.00	7911
0.23	1.23	-1.00	-5944	-0.0111111111	-2.7777777778	255.00	7921
0.23	1.23	-1.00	-5966	-0.0111111111	-2.7333333333	162.00	7931
0.23	0.23	0.00	-6018	0.0111111111	-3.0000000000	-133.00	7941
0.23	0.23	0.00	-6068	0.0000000000	-3.0888888889	131.00	7951
0.23	-0.77	1.00	-6110	0.0111111111	-3.0000000000	-166.00	7961
0.23	-0.77	1.00	-6127	0.0000000000	-2.6888888889	95.00	7971
0.23	-0.77	1.00	-6140	0.0000000000	-2.4333333333	-95.00	7981
0.23	0.23	0.00	-6148	0.0000000000	-2.4222222222	201.00	7991
0.23	0.23	0.00	-6165	-0.0111111111	-2.5333333333	127.00	8001
0.23	0.23	0.00	-6196	0.0111111111	-2.8000000000	127.00	8011
0.23	-0.77	1.00	-6231	0.0222222222	-2.9333333333	-170.00	8021
0.23	-0.77	1.00	-6262	0.0111111111	-2.7111111111	-97.00	8031
0.23	-0.77	1.00	-6269	0.0111111111	-2.2444444444	-100.00	8041
0.23	0.23	0.00	-6267	-0.0111111111	-1.7555555556	196.00	8051
0.23	1.23	-1.00	-6264	-0.0222222222	-1.5222222222	231.00	8061
0.23	1.23	-1.00	-6301	-0.0222222222	-1.7777777778	160.00	8071
0.23	0.23	0.00	-6360	0.0000000000	-2.3444444444	-135.00	8081
0.23	-0.77	1.00	-6414	0.0111111111	-2.7666666667	-169.00	8091
0.23	-0.77	1.00	-6449	0.0111111111	-2.8111111111	-96.00	8101
0.23	-0.77	1.00	-6457	0.0000000000	-2.5222222222	-98.00	8111
0.23	-0.77	1.00	-6457	0.0000000000	-2.1777777778	-100.00	8121
0.23	0.23	0.00	-6447	-0.0111111111	-1.9777777778	196.00	8131
0.23	0.23	0.00	-6454	0.0000000000	-2.0666666667	122.00	8141
0.23	1.23	-1.00	-6474	0.0000000000	-2.3333333333	232.00	8151
0.23	0.23	0.00	-6514	0.0111111111	-2.3666666667	-137.00	8161
0.23	0.23	0.00	-6563	0.0000000000	-2.2555555556	126.00	8171
0.23	0.23	0.00	-6600	-0.0111111111	-2.0666666667	127.00	8181
0.23	-0.77	1.00	-6638	0.0000000000	-2.1000000000	-170.00	8191
0.23	-0.77	1.00	-6669	0.0000000000	-2.3444444444	-98.00	8201
0.23	-0.77	1.00	-6691	0.0000000000	-2.5888888889	-100.00	8211
0.23	0.23	0.00	-6689	0.0000000000	-2.6888888889	196.00	8221
0.23	0.23	0.00	-6683	0.0000000000	-2.5555555556	122.00	8231
0.23	1.23	-1.00	-6704	0.0000000000	-2.5444444444	232.00	8241
0.23	1.23	-1.00	-6742	-0.0111111111	-2.5333333333	160.00	8251
0.23	0.23	0.00	-6803	0.0000000000	-2.6666666667	-134.00	8261
0.23	0.23	0.00	-6853	0.0000000000	-2.8111111111	130.00	8271
0.23	-0.77	1.00	-6894	0.0000000000	-2.8333333333	-167.00	8281
0.23	-0.77	1.00	-6925	0.0000000000	-2.8555555556	-95.00	8291
0.23	0.23	0.00	-6941	-0.0111111111	-2.7888888889	201.00	8301
0.23	0.23	0.00	-6950	0.0000000000	-2.9000000000	127.00	8311
0.23	1.23	-1.00	-6980	-0.0111111111	-3.3000000000	236.00	8321
0.23	0.23	0.00	-7030	0.0111111111	-3.6222222222	-133.00	8331
0.23	-0.77	1.00	-7084	0.0222222222	-3.8000000000	-167.00	8341
0.23	0.23	0.00	-7128	0.0000000000	-3.6111111111	204.00	8351
0.23	-0.77	1.00	-7153	0.0111111111	-3.3333333333	-168.00	8361
0.23	0.23	0.00	-7167	-0.0111111111	-3.0333333333	202.00	8371
0.23	0.23	0.00	-7182	-0.0111111111	-2.8555555556	128.00	8381
0.23	0.23	0.00	-7216	0.0000000000	-3.0555555556	129.00	8391
0.23	1.23	-1.00	-7254	-0.0111111111	-3.3666666667	239.00	8401
0.23	1.23	-1.00	-7305	0.0000000000	-3.5888888889	167.00	8411
0.23	0.23	0.00	-7373	0.0000000000	-3.8111111111	-127.00	8421
0.23	0.23	0.00	-7441	-0.0111111111	-3.9666666667	136.00	8431
0.23	-0.77	1.00	-7495	0.0111111111	-4.0777777778	-161.00	8441
0.23	-0.77	1.00	-7528	0.0000000000	-4.1666666667	100.00	8451
0.23	-0.77	1.00	-7554	0.0111111111	-4.3111111111	98.00	8461
0.23	0.23	0.00	-7579	0.0000000000	-4.4000000000	206.00	8471
0.23	0.23	0.00	-7613	0.0000000000	-4.4000000000	132.00	8481
0.23	0.23	0.00	-7661	0.0111111111	-4.5333333333	132.00	8491
0.23	-0.77	1.00	-7710	0.0222222222	-4.5111111111	-165.00	8501
0.23	-0.77	1.00	-7751	0.0111111111	-4.2111111111	96.00	8511
0.23	-0.77	1.00	-7777	0.0111111111	-3.7333333333	95.00	8521
0.23	-0.77	1.00	-7791	0.0000000000	-3.3000000000	-96.00	8531
0.23	0.23	0.00	-7809	-0.0111111111	-3.1333333333	199.00	8541
0.23	0.23	0.00	-7833	-0.0111111111	-3.0888888889	125.00	8551
0.23	-0.77	1.00	-7870	0.0111111111	-3.2333333333	-172.00	8561
0.23	-0.77	1.00	-7898	0.0111111111	-3.1666666667	-99.00	8571
0.23	-0.77	1.00	-7912	0.0111111111	-2.7888888889	-101.00	8581
0.23	0.23	0.00	-7905	-0.0111111111	-2.1888888889	195.00	8591
0.23	0.23	0.00	-7897	-0.0111111111	-1.6222222222	121.00	8601
0.23	1.23	-1.00	-7918	-0.0222222222	-1.5777777778	231.00	8611
0.23	1.23	-1.00	-7953	-0.0222222222	-1.7888888889	159.00	8621
0.23	0.23	0.00	-8009	0.0000000000	-2.2111111111	-135.00	8631
0.23	0.23	0.00	-8056	0.0000000000	-2.4777777778	128.00	8641
0.23	-0.77	1.00	-8094	0.0000000000	-2.5000000000	-169.00	8651
0.23	-0.77	1.00	-8120	0.0000000000	-2.4777777778	-96.00	8661
0.23	0.23	0.00	-8134	-0.0111111111	-2.4666666667	199.00	8671
0.23	0.23	0.00	-8139	0.0000000000	-2.5888888889	125.00	8681
0.23	1.23	-1.00	-8162	-0.0111111111	-2.9444444444	235.00	8691
0.23	0.23	0.00	-8202	0.0111111111	-3.1444444444	-134.00	8701
0.23	-0.77	1.00	-8250	0.0222222222	-3.3000000000	-168.00	8711
0.23	-0.77	1.00	-8291	0.0111111111	-3.1444444444	-95.00	8721
0.23	-0.77	1.00	-8307	0.0111111111	-2.8000000000	-97.00	8731
0.23	-0.77	1.00	-8304	0.0000000000	-2.3333333333	-99.00	8741
0.23	0.23	0.00	-8296	-0.0111111111	-1.9555555556	197.00	8751
0.23	0.23	0.00	-8297	0.0000000000	-1.8111111111	122.00	8761
0.23	1.23	-1.00	-8315	-0.0111111111	-1.9444444444	232.00	8771
0.23	1.23	-1.00	-8353	0.0000000000	-2.1222222222	160.00	8781
0.23	0.23	0.00	-8409	0.0000000000	-2.3000000000	-134.00	8791
0.23	-0.77	1.00	-8462	0.0000000000	-2.3555555556	-168.00	8801
0.23	-0.77	1.00	-8498	0.0000000000	-2.2888888889	-95.00	8811
0.23	-0.77	1.00	-8504	0.0000000000	-2.1888888889	-97.00	8821
0.23	0.23	0.00	-8500	-0.0111111111	-2.1777777778	199.00	8831
0.23	1.23	-1.00	-8501	-0.0111111111	-2.2777777778	234.00	8841
0.23	0.23	0.00	-8538	0.0000000000	-2.6666666667	-135.00	8851
0.23	0.23	0.00	-8588	0.0111111111	-3.0444444444	128.00	8861
0.23	0.23	0.00	-8629	0.0111111111	-3.0666666667	129.00	8871
0.23	0.23	0.00	-8659	0.0000000000	-2.7888888889	130.00	8881
0.23	-0.77	1.00	-8702	0.0000000000	-2.6666666667	-168.00	8891
0.23	-0.77	1.00	-8745	0.0000000000	-2.7555555556	-95.00	8901
0.23	-0.77	1.00	-8764	0.0000000000	-2.8777777778	-97.00	8911
0.23	0.23	0.00	-8763	0.0000000000	-2.9222222222	199.00	8921
0.23	0.23	0.00	-8758	0.0111111111	-2.8555555556	125.00	8931
0.23	1.23	-1.00	-8780	-0.0111111111	-2.6888888889	234.00	8941
0.23	1.23	-1.00	-8821	-0.0111111111	-2.5777777778	163.00	8951
0.23	0.23	0.00	-8881	0.0000000000	-2.8000000000	-132.00	8961
0.23	0.23	0.00	-8934	0.0000000000	-3.0444444444	132.00	8971
0.23	-0.77	1.00	-8976	0.0000000000	-3.0444444444	-165.00	8981
0.23	0.23	0.00	-9007	-0.0111111111	-2.9000000000	206.00	8991
0.23	0.23	0.00	-9032	-0.0111111111	-2.9888888889	132.00	9001
0.23	-0.77	1.00	-9074	0.0111111111	-3.4444444444	-165.00	9011
0.23	-0.77	1.00	-9108	0.0111111111	-3.8777777778	95.00	9021
0.23	-0.77	1.00	-9133	0.0222222222	-3.9333333333	-95.00	9031
0.23	0.23	0.00	-9134	0.0111111111	-3.4888888889	201.00	9041
0.23	1.23	-1.00	-9153	-0.0111111111	-3.0111111111	236.00	9051
0.23	1.23	-1.00	-9198	-0.0111111111	-2.9333333333	164.00	9061
0.23	0.23	0.00	-9267	-0.0111111111	-3.2333333333	-130.00	9071
0.23	0.23	0.00	-9335	0.0000000000	-3.6444444444	133.00	9081
0.23	0.23	0.00	-9376	0.0000000000	-3.8111111111	134.00	9091
0.23	0.23	0.00	-9419	-0.0111111111	-3.8444444444	135.00	9101
0.23	0.23	0.00	-9470	-0.0111111111	-4.0222222222	135.00	9111
0.23	-0.77	1.00	-9522	0.0000000000	-4.3111111111	-162.00	9121
0.23	-0.77	1.00	-9564	0.0111111111	-4.7777777778	100.00	9131
0.23	0.23	0.00	-9586	0.0111111111	-4.8222222222	206.00	9141
0.23	0.23	0.00	-9612	0.0111111111	-4.6000000000	132.00	9151
0.23	0.23	0.00	-9658	0.0000000000	-4.3444444444	133.00	9161
0.23	-0.77	1.00	-9709	0.0111111111	-4.1666666667	-164.00	9171
0.23	-0.77	1.00	-9748	0.0111111111	-4.1444444444	97.00	9181
0.23	-0.77	1.00	-9764	0.0111111111	-3.8333333333	95.00	9191
0.23	0.23	0.00	-9784	0.0000000000	-3.4888888889	202.00	9201
0.23	0.23	0.00	-9815	-0.0111111111	-3.2555555556	128.00	9211
0.23	-0.77	1.00	-9860	0.0000000000	-3.2777777778	-169.00	9221
0.23	-0.77	1.00	-9897	0.0111111111	-3.4444444444	-96.00	9231
0.23	-0.77	1.00	-9914	0.0111111111	-3.3555555556	-98.00	9241
0.23	0.23	0.00	-9915	0.0000000000	-2.8666666667	197.00	9251
0.23	0.23	0.00	-9913	-0.0111111111	-2.2555555556	123.00	9261
0.23	1.23	-1.00	-9937	-0.0222222222	-2.0888888889	233.00	9271
0.23	1.23	-1.00	-9974	-0.0222222222	-2.3222222222	162.00	9281
